gene_id,Cluster
AT1G68150,1
AT3G54140,1
AT2G31970,1
AT1G09180,1
AT4G02005,1
AT3G08275,1
AT1G67140,1
AT5G07165,1
AT1G16540,1
AT3G03815,1
AT4G09420,1
AT1G11210,1
AT1G56660,1
AT5G33370,1
AT2G09710,1
AT3G52530,1
AT3G63380,1
AT3G04160,1
AT5G48430,1
AT1G64270,1
AT5G58320,1
AT2G05940,1
AT1G31290,1
AT2G45540,1
AT4G33260,1
AT1G24070,1
AT3G30214,1
DA397_mgp40,1
AT4G13280,1
AT1G05277,1
AT3G18300,1
AT2G20150,1
AT1G76720,1
AT2G00580,1
AT4G18360,1
AT1G51820,1
AT3G09790,1
AT1G63580,1
AT4G06060,1
AT4G13560,1
AT5G20150,1
AT1G66730,1
AT5G09175,1
AT1G72960,1
AT5G24090,1
AT4G19230,1
AT1G63100,1
AT1G78865,1
AT5G34940,1
AT4G24150,1
AT4G02660,1
AT1G53410,1
AT1G05467,1
AT4G31570,1
AT5G64750,1
AT5G28330,1
AT5G00470,1
AT5G58080,1
AT5G58790,1
AT3G03265,1
AT1G69710,1
AT1G30740,1
AT1G34315,1
AT2G09170,1
AT3G08220,1
AT1G52570,1
AT1G08857,1
AT3G49120,1
AT2G09190,1
AT3G15400,1
AT2G18100,1
AT1G52270,1
AT4G28940,1
AT4G31060,1
AT2G01530,1
AT2G45360,1
AT4G06880,1
AT2G40711,1
AT5G07380,1
AT1G47980,1
AT5G26200,1
AT3G59750,1
AT3G03965,1
AT2G31751,1
AT5G56850,1
AT3G19663,1
AT5G14650,1
AT3G04715,1
AT5G02780,1
AT4G26255,1
AT5G58160,1
AT5G53048,1
AT1G44130,1
AT4G00130,1
AT1G64560,1
AT4G07365,1
AT2G08435,1
AT1G18200,1
AT1G13150,1
AT1G27420,1
AT4G08505,1
AT1G29230,1
AT4G16910,1
AT2G31150,1
AT1G27940,1
AT4G10720,1
AT2G03540,1
AT1G67120,1
AT2G39110,1
AT1G73260,1
AT5G06820,1
AT1G77100,1
AT5G05730,1
AT4G15610,1
AT4G33070,1
AT1G70170,1
AT1G56470,1
AT1G06033,1
AT1G35710,1
AT1G68380,1
AT4G31354,1
AT5G01760,1
AT3G22100,1
AT2G24285,1
AT4G30570,1
AT3G02800,1
AT2G35160,1
AT1G76430,1
AT5G40510,1
AT5G22794,1
AT4G35810,1
AT1G27640,1
AT4G38950,1
AT5G45070,1
AT1G02065,1
AT2G22830,1
AT5G57150,1
AT3G47200,1
AT4G13570,1
AT5G07650,1
AT5G57480,1
AT1G60525,1
AT2G33240,1
AT3G11150,1
AT2G46040,1
AT2G47300,1
AT5G40330,1
AT2G20020,1
AT1G29418,1
AT3G07205,1
AT4G16680,1
AT4G06701,1
AT2G31830,1
AT5G01630,1
AT3G14360,1
AT1G06207,1
AT3G47348,1
AT4G30990,1
AT3G29810,1
AT2G31900,1
AT1G09363,1
AT4G19970,1
AT4G05120,1
AT1G09045,1
AT1G06087,1
AT3G63480,1
AT3G04620,1
AT4G04450,1
AT5G00765,1
AT4G30830,1
AT5G61550,1
AT4G02795,1
AT1G48510,1
AT4G01190,1
AT1G18075,1
AT4G15120,1
AT2G25305,1
AT3G17225,1
AT3G09160,1
AT2G09025,1
AT1G19394,1
AT5G05865,1
AT2G39518,1
AT1G33940,1
AT4G21730,1
AT1G06977,1
AT3G07825,1
AT1G04317,1
AT5G14180,1
AT3G06370,1
AT5G00760,1
AT1G60270,1
AT5G66630,1
AT5G28390,1
AT1G04273,1
AT3G08795,1
AT1G15960,1
AT2G42920,1
AT4G03315,1
AT1G76878,1
AT2G08865,1
AT1G24030,1
AT5G38610,1
AT1G73700,1
AT3G16410,1
AT2G02990,1
AT1G79890,1
AT5G02415,1
AT1G06265,1
AT1G09176,1
ArthCp034,1
AT1G23110,1
AT1G05035,1
AT2G09305,1
AT5G45180,1
AT4G31398,1
AT4G25630,1
AT2G43150,1
AT1G07607,1
AT5G07100,1
AT1G06553,1
AT1G32172,1
unassigned_gene_11,1
AT3G45130,1
AT1G06083,1
ArthCp031,1
DA397_mgp02,1
AT4G03725,1
AT5G00865,1
AT4G08112,1
AT3G02225,1
AT5G06825,1
AT5G42690,1
AT4G11930,1
AT5G48775,1
AT2G11810,1
AT1G09917,1
AT5G16235,1
AT3G08240,1
AT5G22550,1
AT1G06030,1
AT2G21510,1
AT1G27921,1
AT5G00400,1
AT1G04027,1
ArthCp035,1
AT1G08795,1
AT1G76530,1
AT1G08825,1
AT5G38743,1
AT2G09165,1
AT3G47360,1
AT5G06165,1
AT1G09890,1
AT1G72060,1
ArthCp061,1
AT4G35520,1
AT1G55020,1
AT3G48480,1
AT1G29830,1
AT5G00550,1
AT5G01570,1
AT1G13300,1
AT1G31885,1
AT5G15700,1
AT1G05077,1
AT5G38910,1
AT4G21063,1
AT2G24140,1
AT3G08635,1
AT3G04355,1
AT4G28280,1
AT1G20570,1
AT5G07400,1
AT1G08507,1
ArthCp079,1
AT5G25970,1
AT2G12170,1
AT2G15800,1
AT3G46500,1
AT4G09430,1
AT5G08610,1
AT3G48840,1
AT2G31250,1
AT2G43440,1
AT4G31351,1
AT2G08580,1
AT1G34245,1
AT5G01775,1
AT3G59710,1
AT5G49190,1
AT3G55677,1
AT5G49110,1
AT4G12530,1
AT3G45120,1
AT5G03235,1
AT4G32510,1
AT1G68872,1
AT1G27040,1
AT3G05932,1
AT5G01040,1
AT4G04760,1
AT4G39361,1
AT3G26050,1
AT5G38000,1
AT1G07653,1
AT1G09897,1
AT3G01140,1
AT1G46552,1
AT3G60970,1
AT1G53330,1
ArthCp019,1
AT1G44020,1
AT1G10530,1
AT4G15480,1
AT5G03475,1
AT1G06020,1
AT4G05053,1
AT2G43375,1
AT4G05405,1
AT4G15400,1
AT1G72070,1
AT4G34880,1
AT4G17470,1
AT3G13400,1
AT4G09375,1
AT5G05410,1
AT4G06115,1
AT1G64110,1
AT3G47660,1
AT3G15353,1
AT1G67860,1
AT1G23130,1
AT1G76100,1
AT5G44580,1
AT4G14020,1
AT1G79040,1
AT3G18280,1
AT3G11930,1
AT2G20260,1
AT4G38740,1
AT4G40030,1
AT2G38140,1
AT2G16740,1
AT4G05180,1
AT5G04080,1
AT1G48350,1
AT3G21055,1
AT3G62950,1
AT4G25050,1
AT2G02130,1
AT3G28220,1
AT1G07640,1
AT1G08380,1
AT4G30450,1
AT1G60950,1
AT4G21445,1
AT4G08300,1
AT1G64510,1
AT3G16140,1
AT5G46730,1
AT2G32720,1
AT5G53880,1
AT2G43560,1
AT1G52220,1
AT4G34620,1
AT3G13120,1
AT2G28190,1
AT5G51545,1
AT1G03600,1
AT1G47960,1
AT1G54575,1
AT1G31580,1
AT4G01310,1
AT5G46871,1
AT5G24570,1
AT5G56600,1
AT5G22545,1
AT2G06520,1
AT1G31330,1
AT4G08840,1
AT5G44680,1
AT1G76960,1
AT1G12090,1
AT2G44770,1
AT3G27160,1
AT5G63710,1
AT4G13500,1
AT2G33450,1
AT3G22740,1
AT1G35680,1
AT1G67700,1
AT2G36120,1
AT5G45680,1
AT5G55460,1
AT2G10940,1
AT5G25190,1
AT4G25890,1
AT2G03440,1
AT4G21840,1
AT2G18328,1
AT5G08330,1
AT5G57685,1
AT1G21500,1
AT1G14345,1
AT3G27050,1
AT1G29530,1
AT5G07322,1
AT4G09040,1
AT3G11280,1
AT5G07240,1
AT3G04520,1
AT2G38540,1
AT1G76800,1
AT3G25920,1
AT5G21920,1
AT3G27830,1
AT4G03280,1
AT1G51340,1
AT5G53486,1
AT1G06680,1
AT4G15690,1
AT3G53890,1
AT3G16370,1
AT2G21650,1
AT3G22235,1
AT3G12750,1
AT3G02120,1
AT2G05520,1
AT1G01620,1
AT4G08290,1
AT3G23805,1
AT4G00780,1
AT2G46690,1
AT4G16442,1
AT2G45990,1
AT3G62930,1
AT1G16500,1
AT1G62360,1
AT2G16367,1
AT1G68590,1
AT4G34250,1
AT2G45180,1
AT3G63160,1
AT1G07320,1
AT2G44860,1
AT1G72240,1
AT4G34555,1
AT1G66480,1
AT4G34760,1
AT5G11950,1
AT4G12730,1
AT1G73330,1
AT2G36050,1
AT3G56020,1
AT3G25640,1
AT2G37120,1
AT4G10300,1
AT4G09650,1
AT1G47400,1
AT2G44740,1
AT2G04700,1
AT3G15540,1
AT5G38410,1
AT4G37300,1
AT4G31840,1
AT4G01450,1
AT3G58120,1
AT5G16650,1
AT5G41761,1
AT3G23325,1
AT3G08600,1
AT4G34050,1
AT5G42890,1
AT4G17600,1
AT2G43340,1
AT4G31985,1
AT3G19850,1
AT2G21530,1
AT1G72170,1
AT5G65207,1
AT1G63310,1
AT1G77990,1
AT1G74458,1
AT1G17430,1
AT3G04400,1
AT5G12140,1
AT5G44260,1
AT1G26880,1
AT4G00950,1
AT2G30590,1
AT2G25210,1
AT5G40960,1
AT2G13610,1
AT3G24770,1
AT5G56910,1
AT1G78370,1
AT1G49320,1
AT2G14880,1
AT3G46010,1
AT5G42530,1
AT4G18340,1
AT4G36570,1
AT4G22890,1
AT3G57950,1
AT5G44710,1
AT2G35470,1
AT1G08173,1
AT1G70370,1
AT3G04920,1
AT2G44920,1
AT4G34290,1
AT3G43430,1
AT2G23120,1
AT5G09995,1
AT3G13740,1
AT3G52920,1
AT5G22090,1
AT5G65390,1
AT3G45930,1
AT2G19780,1
AT2G14900,1
AT1G50900,1
AT1G62500,1
AT3G10610,1
AT4G13540,1
AT5G66190,1
AT2G27385,1
AT3G50440,1
AT3G55750,1
AT3G16250,1
AT4G25260,1
AT5G35490,1
AT2G45860,1
AT2G40530,1
AT5G60400,1
AT2G03760,1
AT2G32860,1
AT1G53170,1
AT5G61220,1
AT2G27510,1
AT4G34600,1
AT1G63220,1
AT3G55646,1
AT1G66190,1
AT5G37660,1
AT5G15960,1
AT3G24450,1
AT5G44550,1
AT5G46700,1
AT5G20935,1
AT3G55280,1
AT1G58225,1
AT5G64140,1
AT5G15970,1
AT4G31360,1
AT3G21770,1
AT2G03750,1
AT1G67195,1
AT5G43750,1
AT5G55850,1
AT1G76410,1
AT3G30720,1
AT5G42680,1
AT5G43870,1
AT3G48550,1
AT5G38980,1
AT5G24314,1
AT2G40590,1
AT5G59080,1
AT1G52550,1
AT2G28760,1
AT1G58360,1
AT3G10060,1
AT3G51510,1
AT1G67090,1
AT4G15140,1
AT4G01150,1
AT3G06020,1
AT2G46535,1
AT4G08830,1
AT3G12090,1
AT3G45230,1
AT1G08160,1
AT5G52390,1
AT5G65410,1
AT3G20570,1
AT5G12940,1
AT5G09760,1
AT1G21460,1
AT1G11860,1
AT5G65360,1
AT2G04690,1
AT5G39720,1
AT2G44745,1
AT2G41940,1
AT1G17700,1
AT1G41880,1
AT4G24770,1
AT1G19510,1
AT1G61795,1
AT1G14280,1
AT4G33666,1
AT3G17110,1
AT5G58390,1
AT3G01550,1
AT4G14040,1
AT1G12200,1
AT2G28200,1
AT5G51720,1
AT5G05300,1
AT1G54120,1
AT3G58990,1
AT4G12735,1
AT1G22890,1
AT1G75250,1
AT3G02640,1
AT2G22510,1
AT5G53280,1
AT1G74090,1
AT2G21640,1
AT1G44760,1
AT1G55260,1
AT1G06830,1
AT2G20230,1
AT5G10400,1
AT2G14750,1
AT5G44460,1
AT5G08180,1
AT3G52960,1
AT5G45890,1
AT1G72430,1
AT4G39235,1
AT4G08780,1
AT3G12610,1
AT4G21650,1
AT3G46320,1
AT1G23890,1
AT3G29280,1
AT2G45470,1
AT5G47050,1
AT1G77690,1
AT1G79770,1
AT2G47270,1
AT4G29390,1
AT1G18835,1
AT5G54970,1
AT4G01410,1
AT5G64770,1
AT1G65150,1
AT5G38430,1
AT5G61600,1
AT1G49410,1
AT1G75040,1
AT3G56710,1
AT2G18230,1
AT3G01440,1
AT1G57980,1
AT2G28710,1
AT5G01810,1
AT2G46630,1
AT2G47440,1
AT4G39710,1
AT2G06850,1
AT4G37240,1
AT1G52827,1
AT5G05340,1
AT4G14830,1
AT1G43650,1
AT5G06870,1
AT2G25060,1
AT4G03150,1
AT3G03150,1
AT5G44582,1
AT3G45210,1
AT5G41060,1
AT2G17300,1
AT1G19840,1
AT2G27770,1
AT2G14247,1
AT1G67050,1
AT4G23400,1
AT5G01840,1
AT3G59650,1
AT1G54050,1
AT3G01500,1
AT2G02100,1
AT2G23690,1
AT3G16280,1
AT2G05380,1
AT4G37930,1
AT5G49360,1
AT4G38580,1
AT4G30250,1
AT5G28020,1
AT4G29700,1
AT5G59870,1
AT1G18590,1
AT5G64900,1
AT2G28630,1
AT4G28050,1
AT3G43980,1
AT2G26040,1
AT5G23010,1
AT1G55360,1
AT1G11850,1
AT4G12880,1
AT1G53160,1
AT4G28460,1
AT3G14210,1
AT2G33330,1
AT3G27940,1
AT2G23170,1
AT1G23530,1
AT5G66800,1
AT5G22580,1
AT2G37330,1
AT3G13650,1
AT5G09240,1
AT4G00360,1
AT5G40970,1
AT5G43700,1
AT3G52630,1
AT5G64905,1
AT1G28395,1
AT5G28500,1
AT1G29195,1
AT5G59000,1
AT5G14070,1
AT1G41830,1
AT4G30800,1
AT1G48330,1
AT5G64460,1
AT1G74070,1
AT5G11420,1
AT2G47560,1
AT4G37925,1
AT4G38670,1
AT5G13880,1
AT4G22570,1
AT1G52855,1
AT1G11185,1
AT5G15150,1
AT1G23750,1
AT4G15660,1
AT3G54080,1
AT4G15150,1
AT1G09390,1
AT3G11090,1
AT1G52510,1
AT3G29670,1
AT2G01913,1
AT1G07373,1
AT5G57340,1
AT2G18570,1
AT2G30766,1
AT1G60600,1
AT1G23730,1
AT2G44300,1
AT5G49170,1
AT3G19550,1
AT5G64800,1
AT5G15265,1
AT4G28360,1
AT5G65590,1
AT3G45010,1
AT5G06250,1
AT5G17210,1
AT5G45950,1
AT5G63530,1
AT1G11700,1
AT5G36120,1
AT5G44575,1
AT1G31750,1
AT1G29860,1
AT1G17620,1
AT5G44350,1
AT5G25160,1
AT3G46940,1
AT1G32928,1
AT1G04500,1
AT3G20820,1
AT1G70890,1
AT3G60220,1
AT5G03140,1
AT1G30260,1
AT4G04840,1
AT3G51895,1
AT4G22560,1
AT2G00920,1
AT5G49280,1
AT3G19450,1
AT1G32920,1
AT5G51530,1
AT2G18050,1
AT5G42780,1
AT2G41380,1
AT3G52105,1
AT3G29120,1
AT3G52900,1
AT3G20898,1
AT1G31460,1
AT2G26840,1
AT1G56210,1
AT1G73177,1
AT3G53420,1
AT2G28900,1
AT1G21140,1
AT5G44400,1
AT1G49380,1
AT4G18970,1
AT3G25730,1
AT3G28040,1
AT3G17050,1
AT3G53235,1
AT4G22790,1
AT1G67910,1
AT5G24010,1
AT3G44260,1
AT1G04250,1
AT1G23380,1
AT5G35777,1
AT1G53690,1
AT1G73830,1
AT1G65230,1
AT4G36410,1
AT5G06000,1
AT2G35430,1
AT3G27027,1
AT3G42658,1
AT2G35960,1
AT4G34790,1
AT1G19830,1
AT3G01940,1
AT5G55420,1
AT1G49800,1
AT4G25830,1
AT4G28420,1
AT5G11930,1
AT2G27130,1
AT3G13674,1
AT4G28330,1
AT1G47880,1
AT5G58500,1
AT1G48325,1
AT1G74460,1
AT5G01740,1
AT5G15530,1
AT2G40100,1
AT1G12630,1
AT3G13672,1
AT3G00800,1
AT5G62920,1
AT3G22961,1
AT3G24460,1
AT1G64160,1
AT4G13770,1
AT5G54400,1
AT3G50570,1
AT1G68500,1
AT3G23430,1
AT2G39880,1
AT1G62790,1
AT5G12330,1
AT1G22990,1
AT5G62840,1
AT1G04040,1
AT1G27350,1
AT1G69230,1
AT1G29440,1
AT5G57785,1
AT5G09480,1
AT1G67980,1
AT2G21100,1
AT5G13900,1
AT5G08030,1
AT3G47295,1
AT4G24510,1
AT4G00530,1
AT1G15385,1
AT5G18290,1
AT1G73220,1
AT3G13730,1
AT1G24530,1
AT1G29430,1
AT5G64890,1
AT2G18500,1
AT5G39800,1
AT5G08150,1
AT4G37730,1
AT1G29460,1
AT4G00490,1
AT4G15800,1
AT5G18080,1
AT3G57160,1
AT3G54600,1
AT3G13130,1
AT5G04200,1
AT4G24130,1
AT5G57520,1
AT3G03450,1
AT1G55205,1
AT4G28085,1
AT3G10840,1
AT5G06790,1
AT1G25230,1
AT4G13840,1
AT2G08220,1
AT1G59740,1
AT5G06270,1
AT4G21930,1
AT1G68570,1
AT1G24577,1
AT1G08687,1
AT4G24700,1
AT5G19340,1
AT2G41312,1
AT3G05327,1
AT2G33750,1
AT3G02380,1
AT1G71890,1
AT2G15400,1
AT2G48130,1
AT1G20190,1
AT1G11740,1
AT1G65490,1
AT1G33790,1
AT1G51440,1
AT2G36885,1
AT2G15780,1
AT5G50800,1
AT1G62770,1
AT5G67070,1
AT5G48900,1
AT2G20585,1
AT1G23100,1
AT1G54540,1
AT5G52547,1
AT5G22300,1
AT2G35760,1
AT1G65970,1
AT3G23230,1
AT2G16890,1
AT2G00450,1
AT4G27440,1
AT1G18710,1
AT1G01130,1
AT4G10500,1
AT1G34670,1
AT2G39560,1
AT5G66110,1
AT5G48850,1
AT1G02630,1
AT3G61920,1
AT2G05510,1
AT1G65330,1
AT5G53750,1
AT5G23170,1
AT1G77870,1
AT1G67750,1
AT1G26761,1
AT1G11080,1
AT1G22480,1
AT2G43550,1
AT1G54040,1
AT1G53060,1
AT2G23540,1
AT1G47655,1
AT1G62370,1
AT4G30500,1
AT2G44840,1
AT5G18060,1
AT3G57500,1
AT4G11320,1
AT1G22380,1
AT1G74890,1
AT5G04150,1
AT2G42110,1
AT4G33610,1
AT2G21560,1
AT4G34770,1
AT5G45010,1
AT5G54585,1
AT1G16515,1
AT3G03820,1
AT3G62960,1
AT1G68870,1
AT3G06035,1
AT2G24870,1
AT1G48600,1
AT2G26695,1
AT2G06065,1
AT5G22390,1
AT4G14130,1
AT3G30530,1
AT5G24580,1
AT5G45040,1
AT1G66400,1
AT5G46590,1
AT1G29510,1
AT5G53710,1
AT4G14723,1
AT1G62045,1
AT1G27670,1
AT5G01305,1
AT4G38850,1
AT5G10310,1
AT3G12890,1
AT1G15760,1
AT1G69160,1
AT1G08757,1
AT5G50720,1
AT1G23760,1
AT4G01985,1
AT5G13580,1
AT1G52830,1
AT4G01975,1
AT4G39330,1
AT1G19968,1
AT1G03840,1
AT2G33830,1
AT3G45610,1
AT5G03510,1
AT1G56430,1
AT5G24920,1
AT3G42725,1
AT1G32170,1
AT5G23190,1
AT3G15990,1
AT3G56770,1
AT2G18010,1
AT5G46530,1
AT1G73040,1
AT3G13175,1
AT4G04810,1
AT3G49860,1
AT1G09950,1
AT5G14130,1
AT1G30515,1
AT3G17580,1
AT3G23450,1
AT5G26270,1
AT3G05858,1
AT5G43250,1
AT3G25855,1
AT1G31880,1
AT5G02440,1
AT4G35190,1
AT2G06485,1
AT2G02120,1
AT1G52560,1
AT1G52565,1
AT2G36780,1
AT3G19615,1
AT5G09520,1
AT4G29570,1
AT3G05880,1
AT2G45120,1
AT1G07367,1
AT5G63090,1
AT2G20362,1
AT3G14990,1
AT1G77960,1
AT2G44578,1
AT1G71520,1
AT4G22620,1
AT2G36026,1
AT2G40475,1
AT2G10980,1
AT1G11190,1
AT1G17180,1
AT1G06135,1
AT5G60910,1
AT1G47130,1
AT4G26055,1
AT5G42330,1
AT1G13609,1
AT2G17070,1
AT1G08283,1
AT2G47520,1
AT4G05110,1
AT5G18930,1
AT4G27590,1
AT3G12970,1
AT4G12410,1
AT3G59680,1
AT3G21420,1
AT1G64450,1
AT3G28960,1
AT5G07475,1
AT2G43870,1
