,...1,rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrez,symbol,diffexpressed
1,330,AT1G11450,6.16122634035326,-1.20964745034787,0.527260784162681,-2.2942109230992,0.0217783861880283,0.0432134812949087,837687,UMAMIT27,IM_DOWN
2,2534,AT2G37450,238.008161651568,-1.58735054780767,0.273612840801702,-5.80144756056274,6.57448582035431e-09,5.28188724057568e-08,818322,UMAMIT13,IM_DOWN
3,3049,AT3G06140,58.3627324960139,-1.22129480483208,0.268300486719926,-4.55196641557704,5.31468209329758e-06,2.51076842876372e-05,819787,LUL4,IM_DOWN
4,3345,AT3G16240,5478.58991335612,-1.55608385976164,0.424139805692143,-3.66879938849952,0.00024369220310529,0.00080835650387088,820870,AQP1,IM_DOWN
5,3405,AT3G18200,1.42337217717488,-3.98467659642285,1.39721951680113,-2.85186153536244,0.00434640288464155,0.0105529493161875,821347,UMAMIT4,IM_DOWN
6,3687,AT3G28080,174.436062541323,-1.16359495365668,0.417804305160081,-2.78502384797317,0.00535237863477932,0.0126646132057523,822432,UMAMIT47,IM_DOWN
7,3689,AT3G28130,248.699493360549,-1.35291793941892,0.351763795168051,-3.8460977451434,0.00012001390214818,0.00042477872756994,822437,UMAMIT44,IM_DOWN
8,6039,AT5G24920,20.68505921496,-1.05974924643506,0.466662380424235,-2.27091210024615,0.0231522996065443,0.0455051755917706,832562,AtGDU5,IM_DOWN
